CODCATEGORIAECONOMICA;CODELEMENTODESPESA;CODGRUPONATUREZADESPESA;CODMODALIDADEAPLICACAO;CODORGAO;CODSUBELEMENTODESPESA;CATEGORIAECONOMICA;GRUPONATUREZADESPESA;MODALIDADEAPLICACAO;ELEMENTODESPESA;SUBELEMENTODESPESA;EXERCICIO;ANOMESEMISSAO;ANOEMISSAO;MESEMISSAO;NOMEORGAO;VALORLIQUIDADO;CODACAO;ACAO;CODPROGRAMA;PROGRAMA;VALORPAGO;VALOREMPENHADO
3;39;6;90;2501;2;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Assinatura de Periódicos e Anuidades Diversas";2019;201907;2019;7;"GAB. SECRETÁRIO DE ESTADO DE CULTURA";8700;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";8700;
3;39;6;90;2501;39;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Publicação Exigida por Lei";2019;201907;2019;7;"GAB. SECRETÁRIO DE ESTADO DE CULTURA";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;10990,6
3;39;6;90;2650;33;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços Gráficos";2019;201907;2019;7;"FUNDO ESPECIAL DE ESPORTE E LAZER";225;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";225;
3;39;6;90;2850;2;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Assinatura de Periódicos e Anuidades Diversas";2019;201907;2019;7;"FUNDO ESTADUAL DE SAUDE- FES";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";31960;
3;39;6;90;2850;33;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços Gráficos";2019;201907;2019;7;"FUNDO ESTADUAL DE SAUDE- FES";16116,5;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;
3;39;6;90;2850;39;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Publicação Exigida por Lei";2019;201907;2019;7;"FUNDO ESTADUAL DE SAUDE- FES";4719,08;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";4719,08;
3;39;6;90;2901;2;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Assinatura de Periódicos e Anuidades Diversas";2019;201907;2019;7;"GAB. SEC. SEGURANÇA PÚBLICA";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";3240;
3;39;6;90;2901;39;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Publicação Exigida por Lei";2019;201907;2019;7;"GAB. SEC. SEGURANÇA PÚBLICA";264,32;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";378,4;
3;39;6;90;2902;33;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços Gráficos";2019;201907;2019;7;"POLÍCIA MILITAR";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;4015
3;39;6;90;2906;39;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Publicação Exigida por Lei";2019;201907;2019;7;"DIRETORIA-GERAL DE ADM. PENITENCIÁRIA";561,68;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";561,68;
3;39;6;90;2953;33;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços Gráficos";2019;201907;2019;7;FUNEBOM;6969;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";5010;
3;39;6;90;2953;39;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Publicação Exigida por Lei";2019;201907;2019;7;FUNEBOM;;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";1155;
3;39;6;90;2961;2;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Assinatura de Periódicos e Anuidades Diversas";2019;201907;2019;7;DETRAN;323;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";306,85;
3;39;6;90;2961;39;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Publicação Exigida por Lei";2019;201907;2019;7;DETRAN;;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;20811,35
3;39;6;90;3161;39;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Publicação Exigida por Lei";2019;201907;2019;7;FAPEG;;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;36000
3;39;6;90;3162;2;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Assinatura de Periódicos e Anuidades Diversas";2019;201907;2019;7;UEG;;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;1090
3;39;6;90;3162;33;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços Gráficos";2019;201907;2019;7;UEG;200;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;
3;39;6;90;3162;39;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Publicação Exigida por Lei";2019;201907;2019;7;UEG;160;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;
3;39;6;90;3201;39;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Publicação Exigida por Lei";2019;201907;2019;7;"GAB. SEC. EST. AGRIC., PECU., ABASTEC.";3039,68;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";3039,68;
3;39;6;90;3261;33;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços Gráficos";2019;201907;2019;7;"AGÊNCIA GOIANA DE DEFESA AGROPECUÁRIA";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";860;
3;39;6;90;3261;39;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Publicação Exigida por Lei";2019;201907;2019;7;"AGÊNCIA GOIANA DE DEFESA AGROPECUÁRIA";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";33536,87;
3;39;6;90;3262;2;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Assinatura de Periódicos e Anuidades Diversas";2019;201907;2019;7;EMATER;653,98;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";326,99;
3;39;6;90;3262;33;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços Gráficos";2019;201907;2019;7;EMATER;1140;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;
3;39;6;90;3262;39;"Despesas Correntes";"Materiais e Serviços Gráficos, Publicações e Assinaturas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Publicação Exigida por Lei";2019;201907;2019;7;EMATER;;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";231;
3;39;9;90;1761;12;"Despesas Correntes";"Locação de Imóveis";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Imóveis";2019;201907;2019;7;"AG. GOIANA DE REG. CONT. E FISC. S.PUBL";9365,37;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;
3;39;9;90;1801;12;"Despesas Correntes";"Locação de Imóveis";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Imóveis";2019;201907;2019;7;"GAB. SEC. ESTADO DA ADMINISTRAÇÃO";136840,82;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";258014,56;
3;39;9;90;1861;12;"Despesas Correntes";"Locação de Imóveis";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Imóveis";2019;201907;2019;7;IPASGO;3491,35;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";4071,35;
3;39;9;90;2401;12;"Despesas Correntes";"Locação de Imóveis";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Imóveis";2019;201907;2019;7;"GAB. SECRETÁRIO DE ESTADO DA EDUCAÇÃO";324340,27;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;
3;39;9;90;2850;12;"Despesas Correntes";"Locação de Imóveis";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Imóveis";2018;201907;2019;7;"FUNDO ESTADUAL DE SAUDE- FES";4481,7;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";4481,7;
3;39;9;90;2850;12;"Despesas Correntes";"Locação de Imóveis";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Imóveis";2019;201907;2019;7;"FUNDO ESTADUAL DE SAUDE- FES";368298,65;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";402629,81;27975,87
3;39;9;90;2901;12;"Despesas Correntes";"Locação de Imóveis";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Imóveis";2019;201907;2019;7;"GAB. SEC. SEGURANÇA PÚBLICA";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";10313,34;
3;39;9;90;2904;12;"Despesas Correntes";"Locação de Imóveis";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Imóveis";2019;201907;2019;7;"POLÍCIA CIVIL";5843,81;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;
3;39;9;90;2906;12;"Despesas Correntes";"Locação de Imóveis";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Imóveis";2019;201907;2019;7;"DIRETORIA-GERAL DE ADM. PENITENCIÁRIA";127108,27;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";349928,58;
3;39;9;90;3261;12;"Despesas Correntes";"Locação de Imóveis";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Imóveis";2019;201907;2019;7;"AGÊNCIA GOIANA DE DEFESA AGROPECUÁRIA";5000;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";10000;
3;39;9;90;3362;12;"Despesas Correntes";"Locação de Imóveis";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Imóveis";2019;201907;2019;7;"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG";21450,7;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";22050,68;
3;39;11;90;1261;13;"Despesas Correntes";"Locação de Máquinas e Equipamentos";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Máquinas e Equipamentos";2019;201907;2019;7;"AGÊNCIA BRASIL CENTRAL - ABC";4148,03;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;
3;39;11;90;1761;13;"Despesas Correntes";"Locação de Máquinas e Equipamentos";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Máquinas e Equipamentos";2019;201907;2019;7;"AG. GOIANA DE REG. CONT. E FISC. S.PUBL";4364,5;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";4898,97;
3;39;11;90;1861;13;"Despesas Correntes";"Locação de Máquinas e Equipamentos";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Máquinas e Equipamentos";2019;201907;2019;7;IPASGO;;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";6920,21;
3;39;11;90;2850;13;"Despesas Correntes";"Locação de Máquinas e Equipamentos";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Máquinas e Equipamentos";2019;201907;2019;7;"FUNDO ESTADUAL DE SAUDE- FES";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;6017,8
3;39;11;90;2961;13;"Despesas Correntes";"Locação de Máquinas e Equipamentos";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Máquinas e Equipamentos";2019;201907;2019;7;DETRAN;111489,7;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";73779,08;111766,2
3;39;11;90;3362;13;"Despesas Correntes";"Locação de Máquinas e Equipamentos";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Locação de Máquinas e Equipamentos";2019;201907;2019;7;"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG";1417,49;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";1540,75;
3;39;12;90;1101;11;"Despesas Correntes";"Viagem (Diárias/ Hospedagem) e Ajudas de Custo";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";Hospedagens;2019;201907;2019;7;"GABINETE DO SECRETÁRIO DA CASA CIVIL";1968,92;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;
3;39;12;90;1250;11;"Despesas Correntes";"Viagem (Diárias/ Hospedagem) e Ajudas de Custo";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";Hospedagens;2019;201907;2019;7;"FUNDO ESPECIAL DE COMUNICAÇÃO - FECOM";1013,7;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;19573,75
3;39;12;90;1401;11;"Despesas Correntes";"Viagem (Diárias/ Hospedagem) e Ajudas de Custo";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";Hospedagens;2019;201907;2019;7;"GAB. DO PROC. GERAL DO ESTADO";1565,15;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";1565,15;
3;39;12;90;1501;11;"Despesas Correntes";"Viagem (Diárias/ Hospedagem) e Ajudas de Custo";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";Hospedagens;2019;201907;2019;7;"GAB. DO SECRET. CHEFE DA CGE";896,96;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";896,96;
3;39;12;90;2401;11;"Despesas Correntes";"Viagem (Diárias/ Hospedagem) e Ajudas de Custo";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";Hospedagens;2019;201907;2019;7;"GAB. SECRETÁRIO DE ESTADO DA EDUCAÇÃO";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";3142,93;
3;39;12;90;2850;11;"Despesas Correntes";"Viagem (Diárias/ Hospedagem) e Ajudas de Custo";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";Hospedagens;2019;201907;2019;7;"FUNDO ESTADUAL DE SAUDE- FES";4204,21;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";4204,21;
3;39;12;90;2906;11;"Despesas Correntes";"Viagem (Diárias/ Hospedagem) e Ajudas de Custo";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";Hospedagens;2019;201907;2019;7;"DIRETORIA-GERAL DE ADM. PENITENCIÁRIA";445,06;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";1407,81;
3;39;12;90;3150;11;"Despesas Correntes";"Viagem (Diárias/ Hospedagem) e Ajudas de Custo";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";Hospedagens;2019;201907;2019;7;"FUNDO ESTADUAL DE CIÊNCIA E TECNOLOGIA";637,65;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;
3;39;12;90;3201;11;"Despesas Correntes";"Viagem (Diárias/ Hospedagem) e Ajudas de Custo";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";Hospedagens;2019;201907;2019;7;"GAB. SEC. EST. AGRIC., PECU., ABASTEC.";410,85;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;10290
3;39;12;90;3351;11;"Despesas Correntes";"Viagem (Diárias/ Hospedagem) e Ajudas de Custo";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";Hospedagens;2019;201907;2019;7;FUNPRODUZIR;15576,18;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";15576,18;99800
3;39;12;90;3362;11;"Despesas Correntes";"Viagem (Diárias/ Hospedagem) e Ajudas de Custo";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";Hospedagens;2019;201907;2019;7;"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG";9613,64;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";5001,12;
3;39;13;90;1761;43;"Despesas Correntes";"Serviços Bancários";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços Bancários";2019;201907;2019;7;"AG. GOIANA DE REG. CONT. E FISC. S.PUBL";75,95;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";180,04;
3;39;13;90;1861;43;"Despesas Correntes";"Serviços Bancários";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços Bancários";2019;201907;2019;7;IPASGO;563823,17;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";364751,98;
3;39;13;90;2180;43;"Despesas Correntes";"Serviços Bancários";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços Bancários";2019;201907;2019;7;"FUNDO CONSTITUCIONAL DE TRANSPORTES";224,78;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";224,78;
3;39;13;90;2906;43;"Despesas Correntes";"Serviços Bancários";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços Bancários";2019;201907;2019;7;"DIRETORIA-GERAL DE ADM. PENITENCIÁRIA";;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;4830,37
3;39;13;90;2961;43;"Despesas Correntes";"Serviços Bancários";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços Bancários";2019;201907;2019;7;DETRAN;1178183,16;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";1178183,16;
3;39;14;90;1101;62;"Despesas Correntes";"Correios, Remessas e Encomendas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços de Postagem de Correspondência em Geral / Entrega de Encomenda e Outras Assemelhadas";2019;201907;2019;7;"GABINETE DO SECRETÁRIO DA CASA CIVIL";344;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";344;
3;39;14;90;1261;48;"Despesas Correntes";"Correios, Remessas e Encomendas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços de Fretes e Transporte de Encomendas";2019;201907;2019;7;"AGÊNCIA BRASIL CENTRAL - ABC";5449,86;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";5449,86;
3;39;14;90;1301;62;"Despesas Correntes";"Correios, Remessas e Encomendas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços de Postagem de Correspondência em Geral / Entrega de Encomenda e Outras Assemelhadas";2019;201907;2019;7;"GABINETE DO VICE-GOVERNADOR";41,34;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";41,34;
3;39;14;90;1401;62;"Despesas Correntes";"Correios, Remessas e Encomendas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços de Postagem de Correspondência em Geral / Entrega de Encomenda e Outras Assemelhadas";2019;201907;2019;7;"GAB. DO PROC. GERAL DO ESTADO";2482,75;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";2482,75;
3;39;14;90;1501;62;"Despesas Correntes";"Correios, Remessas e Encomendas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços de Postagem de Correspondência em Geral / Entrega de Encomenda e Outras Assemelhadas";2019;201907;2019;7;"GAB. DO SECRET. CHEFE DA CGE";198,67;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";198,67;
3;39;14;90;1701;62;"Despesas Correntes";"Correios, Remessas e Encomendas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços de Postagem de Correspondência em Geral / Entrega de Encomenda e Outras Assemelhadas";2019;201907;2019;7;"GAB. SECRETÁRIO DE ESTADO DA ECONOMIA";12063,03;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";12063,03;
3;39;14;90;1762;62;"Despesas Correntes";"Correios, Remessas e Encomendas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços de Postagem de Correspondência em Geral / Entrega de Encomenda e Outras Assemelhadas";2019;201907;2019;7;"GOIÁS PREVIDÊNCIA - GOIASPREV";2593,08;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";2593,08;325714,6
3;39;14;90;1801;62;"Despesas Correntes";"Correios, Remessas e Encomendas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços de Postagem de Correspondência em Geral / Entrega de Encomenda e Outras Assemelhadas";2019;201907;2019;7;"GAB. SEC. ESTADO DA ADMINISTRAÇÃO";7184,23;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";7184,23;
3;39;14;90;1861;62;"Despesas Correntes";"Correios, Remessas e Encomendas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços de Postagem de Correspondência em Geral / Entrega de Encomenda e Outras Assemelhadas";2019;201907;2019;7;IPASGO;8306,66;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";8306,66;135087,12
3;39;14;90;2101;62;"Despesas Correntes";"Correios, Remessas e Encomendas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços de Postagem de Correspondência em Geral / Entrega de Encomenda e Outras Assemelhadas";2019;201907;2019;7;"GAB. SEC. EST. MEIO AMB. E DESENV. SUST.";6349,15;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";5426,83;18000
3;39;14;90;2401;48;"Despesas Correntes";"Correios, Remessas e Encomendas";"APLICACOES DIRETAS";"OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA";"Serviços de Fretes e Transporte de Encomendas";2019;201907;2019;7;"GAB. SECRETÁRIO DE ESTADO DA EDUCAÇÃO";39986,04;4001;"APOIO ADMINISTRATIVO";4001;"PROGRAMA APOIO ADMINISTRATIVO";;
